"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific","EAS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","95.5169784411235","63.7707312146503","56.6336783057344","57.9122688002053","61.5194891488026","64.0632063295381","66.9176340475552","55.9110196974851","48.1191089651573","52.1283332431638","55.1705956292188","55.8491493202361","52.6093800263167","50.2974987889284","48.4136259083564","50.8807542026919","47.6331434811915","47.538285587841","38.3117267840314","42.8510845426782","44.8074435216852","42.1289981034966","44.0686970627786","45.3395008123746","45.5630760313427","45.6721674314368","36.0535287429255","33.0828230191894","32.0986495778103","34.599997853886","35.7983807650401","35.0203128529297","34.8842847974713","34.006356656117","34.940977508595","35.0080301263971","35.1233784547648","34.9272939622546","34.4229402642287","34.0658400536406","34.048765799389","33.231294152591","33.083638670931","33.357198391726","33.6707854887557","34.2374002503719","34.9707612632257","35.4096055719065","35.6109576455824","35.0853055973401","35.8702657981834","35.8937960568481","35.7330031495749","35.9156432797023","36.0647112759018","35.3865436565179","34.578517252391","35.0343636615958","35.1832546623574","34.5047487083008","34.241886647855","35.469953198816","37.0954072770879",
"Europe & Central Asia (excluding high income)","ECA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5678377395279","41.7948983852626","43.4542532682667","40.5991787211691","37.2682410520079","38.4956641409686","33.2794090602473","32.9291872650463","32.4517478565391","31.6328872563324","30.1856068573897","30.1661495483023","29.3713439255614","27.7413262981164","27.5977875733591","29.1852549917982","30.0681438527608","30.3787865867821","30.2873793716154","30.3316016982429","28.6275369479051","29.1845704722627","29.5607062273911","29.3032875136895","28.7634525916591","28.7339020755079","29.0647987704928","28.7930640660316","29.9514417745787","31.1387552719471","30.3172710452279","28.886089746358","31.0488040433005","32.0864477632038",
"Europe & Central Asia","ECS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.181884378843","29.0628011563069","28.0904093301093","27.8773322699475","27.020758133814","26.5465016493687","26.211545306695","25.8123504922587","25.2669119845007","25.4136475720321","25.0022186578848","24.5446887559649","24.2324437598189","24.2845891461801","24.4398338891096","24.7421355272059","24.7112922362555","24.795716669197","23.1860071002717","23.6433587200832","23.8966124331981","23.76173685566","23.4531879477053","23.1841598447284","23.207779907488","23.065455773149","23.3348789559824","23.4931680594395","23.3001192687798","22.8776834685752","23.6046045150499","24.8155135303744",
"Ecuador","ECU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","22.0207609339017","21.6682342611269","21.693280506604","22.1594133750781","23.7626962519261","23.8235905551942","25.3221286208196","24.6319110223745","25.0430559683031","25.6604756202432","27.4613684373877","28.3562788332304","27.0508029618836","24.3824375496479","26.462607578786","25.6197907574964","26.9810310043415","27.9155881634264","27.0858915242842","28.6975051683782","26.8037110620226","28.2320867701343","29.596376560594","27.7271910407804","29.526825192577","29.4952171050321","27.1639087535131","27.1962178522933","29.1135958937974","28.9542478952649","30.1298131240122","30.4402032951511","32.6149002241668","28.5826832634873","28.2500633665148","27.1405229373742","26.7891803608979","25.8733559916857","25.8163124547115","28.7803284365777","33.6175944877013","29.0495989835675","28.8079647076276","27.999299352527","29.7117039863263","31.5445808829987","33.8867080249743","34.4581317472432","37.9193050944151","32.4176148293515","34.7241859855329","37.6346398733428","37.755274568157","37.1461281071133","36.7788237639279","31.8721276736767","32.0230096159111","32.5235875609332","32.5426250874751","32.7023208798527","30.7257403995145","31.1735412208666","31.4922538195654",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","21.5592572364828","22.05468949655","24.7564785884948","25.0480637187586","25.040293040293","24.0697417788568","23.9929660982293","23.8085845037084","22.7294210319023","24.1186075855415","21.4205397301349","22.1228189708801","21.6674543382169","20.4953715286465","23.2760755532542","25.4079825123431","23.7747218327715","24.7018843104057","26.1683964871338","34.7293569254186","33.3886582502924","31.2813249739022","30.0454221588885","28.5864661654135","28.7658227848101","29.5951742627346","27.8866213151927","25.9417475728155","27.4496748376623","26.5896096103896","27.4060538622129","32.1333348444444","31.411214953271","31.1469072164948","30.5028571428571","30.2450980392157","29.5187445510026","28.9996239187665","28.6450939457203","28.4008452535761","30.7518670979124","30.8988569835517","32.5835048825548","33.3705868263473","34.6679167525242","34.1486722376973","36.1547353084021","35.0653866809882","36.2125516471245","35.8164459796584","35.7845184816841","35.9517175990081","39.2513148623634","39.8869544184046","39.890323943662","36.6302017267482","32.4559533476046","34.3958677753768","35.3298750589345","35.8254244102931","32.3694442999707","31.1876357851451","32.7114314313038",
"Euro area","EMU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6233273080883","28.0142577805963","27.1982515476861","26.8779691142584","26.6836540478257","26.0494025434151","25.7861955901139","25.6345992814812","25.1814708957339","25.1671200876293","24.8910934118731","24.4919450670833","24.1300598959735","24.034415147649","23.8452627901655","24.0342284825902","24.0172885604201","23.6258348255627","22.1621503095688","22.3806499631149","22.3698912499758","22.2032278244435","21.9254090238214","21.8319789046195","22.2299694554079","22.3057111017469","22.2615663197248","22.2472937647324","22.1884816025695","22.1540768914123","22.4430831213103","23.0092959225375",
"Eritrea","ERI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.760506699593","13.6107250878771","12.7992183683439","15.0839347984754","18.9062287347457","20.980605584847","19.280352024027","20.8742099172082","19.160680418751","18.5335104260986","19.1738449069837","19.69660113404","19.6127388525368","20.4623875049573","18.1529072515031","19.1952082293037","25.9146824489119","21.8193391437224","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3344333764666","28.0791409701085","28.0646987682661","27.8474728998387","27.8950116077439","27.9692398406424","27.9553433486497","27.7457734753559","27.4212044384282","26.9939506909756","27.168932784246","26.9325369113878","26.3036486821956","26.2904209939065","24.8996795168532","23.1597758571989","22.0811402539851","21.0345416175284","20.2649809881089","20.063567200719","20.0736115285152","19.9925521796091","20.0456433248573","19.8659477563402","20.0416214041925","20.132130101459","20.357428727207","20.7613849061267",
"Estonia","EST","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3814507635138","26.5585045530262","26.1108567195029","25.2370632991604","23.8432171384226","24.8827014515579","25.518554346608","25.4902474631132","26.1126344942481","25.4317200409636","26.2603199959095","26.947548553939","26.8824170033974","26.2192756027417","23.4750127654853","24.4012405313225","25.7223970178308","25.2663969813161","25.3499960657369","24.7726507073494","23.8632815419554","24.0475383611575","23.9988866145101","24.0241659627792","22.9493286895512","22.7794505745534","23.1064624029966","24.0189188726805",
"Ethiopia","ETH","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","8.74065533147539","8.83330308660475","8.483486880068","10.1424638535565","9.17405720536875","9.70419114143965","11.0048297987972","10.2759174912097","10.3178550393303","9.30386684939494","7.27710548979587","6.09401563487092","7.45466652879897","8.18345758473309","9.28620216842524","9.78369113501422","12.202172815227","11.5703797904463","12.1947913304061","11.4104671171237","11.9279294612334","12.7402796419574","12.8995022232624","12.6855403366012","11.7888335264129","11.5923160493911","11.5894966658928","10.2068542889297","9.68348044252178","9.43512813822331","9.6646421928884","9.47613796506918","10.9445569914695","13.4713245062584","16.2977936386153","21.9325682020946","23.5819061799905","27.3057021409277","24.8223675100372","23.1022948090627","21.8500273668148","22.7220072535484",
"European Union","EUU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8000735879093","28.1502799226078","27.2214992369785","26.953586170943","26.7869315274146","26.2003148881523","25.9811789731499","25.8241507245744","25.3618132109772","25.363911187564","25.0823658318014","24.6934643106946","24.341671849535","24.3084422848458","24.1820566895918","24.4184558904868","24.4413332382345","24.1363165521738","22.7038449295434","22.9739832475756","23.0522494962722","22.8014882283284","22.4214132762636","22.3997875101395","22.8018676132488","22.8257419541271","22.7365278690286","22.7168426728609","22.6431538062466","22.5500982838325","22.7879033721786","23.5359958913612",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","35.4864666905625","34.0555164044406","33.49745983031","33.6299100133502","34.3121602183981","34.043438214933","33.5828933196732","32.7430320304652","32.5975875356006","32.0445192667415","30.9245428792171","30.1245753114383","30.4772874948314","30.0874574768974","30.3966655412092","29.2230565419585","26.5135387058539","26.2579321082305","26.9589769916461","28.2217985873123","29.4909131498036","28.8402574375753","29.0270470277149","30.5294088351013","30.4358788490025","31.5899796250421","30.9462897917416","30.1099093517234","29.5290249029648","29.3730079744013","29.2518535160638","30.2411262196568","30.6700094081423","29.5632254909531","25.6603960450516","26.1582944887665","25.0310609198073","23.3787810204092","23.3216360530733","23.0974832887862","23.305816401353","23.4973657352495","24.4006875798163","23.9961963831373","23.8782946576725","24.0364983742092","24.0604324125877","25.091964496642",
"Fiji","FJI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","22.8599221789883","23.6510791366906","22.6883561643836","22.4728487886383","23.0886850152905","22.7023319615912","21.1550533584432","20.7507820646507","18.7824445493157","20.0535782625335","19.6866628180128","20.2222222222222","20.4480760227461","20.5292801263577","18.9971302819862","17.9578467673028","19.7019478995541","20.15858288517","19.1856060606061","19.5404167415125","17.8125531594683","16.9606367129303","17.4437860832574","18.2219333652596","19.2522522522523","19.5730032753842","21.3664417119512","21.0878131313131","21.4522477962782","21.9594954845432","22.2599682854311","21.9628109685384","20.8191923201848","20.7719603642207","21.3514050901379","20.9590500837266","19.0241472431242","19.5873526859446","20.6243487506645","19.9006036116931","18.655828671008","19.7616287741578","16.4509285714286","16.1619035995268","15.4808293965184","16.0860936934707","16.677811857564","16.972580397166","17.4133402875203","16.7229680523622","16.3372143531674","15.0127657452154","15.1712702717256","16.2026860305427","15.6940487656539","15.5373182374238","15.7110665882718","16.8730482551086","16.88960445746","17.6306555416089",
"France","FRA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","30.275013878806","30.6666666666667","29.9862931852529","29.6689343825438","30.1674793300827","30.2818560100495","30.0569869364692","29.712435088503","29.3326372040171","28.7934072584234","29.0450126493659","29.5031100205433","28.8835494322212","29.1879996657288","28.7528598107629","28.6489511438213","28.1689727524834","28.1121356422767","28.0122771538804","27.6288892795259","27.769882905018","27.0676588527114","26.4465715226736","26.2427134318813","25.7783969562819","25.6386195391513","25.4599826171501","25.050614322948","24.9812205811622","24.3867093361789","24.4564546778214","24.2996963465405","24.0066384729037","23.061957641892","22.2443716113765","22.3097778576723","21.6751872206065","21.5273013056389","21.4448448697237","21.2017281953806","21.293939814079","20.9383695228189","20.649452806316","20.1918111986146","19.9575239477964","19.6096052732169","19.2840844714528","19.136739193143","18.8138306949478","18.304842642771","17.8457356302771","17.978166208294","17.8685506155676","17.9718012893511","17.7459396724758","17.6796917075443","17.4341320487761","17.241152651745","17.188379329634","17.4246759666644","16.4954388048487","16.6557238081148","17.3828183385786",
"Faroe Islands","FRO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1464465667932","18.2483793059616","17.8387590428492","18.6171259332898","19.3701882481498","18.8179052585832","18.1192660550459","17.2377522979248","16.9418353654979","16.8681133127567","17.323554204054","15.9632461064758","14.2357139589148","14.3028113524523","14.1939613784274","13.813416288844","15.6681830410644","16.4855344459202","15.6007434708684","17.3064999745896","17.8879353159704","19.2420011900947","20.6400888332635","19.5309231627388","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8576235708583","7.57632540736094","7.05069974151403","8.1521667121268","7.85325735155503","8.1825149889528","8.25369370326458","6.78690006317078","6.63700750795839","6.11885812284587","5.25131861313183","4.05455666302098","3.15019595992324","3.7592567750644","6.88639333020794","7.23546957154562","8.16256646287716","8.33815382612674","7.30622569467212","6.03007725093901","6.11327565271435","6.0469468364427","5.4294252983908","4.86644143802327","4.81791262135922","4.8853431372549","5.02288326404374","4.85366234910332",
"Gabon","GAB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","33.91758096792","31.5653631491396","30.6017319721469","38.1333619190143","30.7543888853353","33.8738738738739","34.9337971744697","37.874251497006","45.5418256401027","45.5865232210736","47.5977547267587","45.5756327307326","51.2442488479263","47.8584047175667","63.3575464083939","62.2837370242215","62.3557224308163","58.2584758041148","57.826409495549","61.7592305305616","60.4291086042911","58.4087660790853","60.6358819076457","56.8366478371895","59.6966970826372","66.5278240586471","47.5006362942224","48.8482205977653","35.9495665469447","41.7296892549607","42.9964210786129","44.6122263402268","43.3198221933985","45.2483603773092","52.6190342978612","52.3634453781513","55.3659708871189","53.6521823035605","43.1417769376181","48.8157436433299","56.2551964968682","47.7100745088105","47.3156667989635","47.039168102841","51.5005373966573","59.9223608108533","59.4663196551434","57.2222057277107","61.7420000109434","50.4467532257807","55.1924628115731","60.8812104614947","58.8246016166913","56.6086168756874","52.7222416503812","48.1836272968661","45.0378509048684","45.4673089938161","47.1270856238547","47.6788640928906","41.5890781935188","50.9187627178675","57.395400671819",
"United Kingdom","GBR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3459383471421","26.6480778312442","26.261456625556","25.6832475195483","26.208593980644","24.2674459632601","24.4026389891776","23.5390250243199","22.9254517544825","22.5038548101326","22.5828071376742","21.5896301741954","21.2343109402735","20.8080655724691","20.2210938326457","20.2467343458296","20.0904784439826","19.6923001283484","19.902403970059","18.554052434399","18.796487926861","18.3210542413192","18.2572095811389","18.5699232899586","18.1704473899079","17.993824043544","17.4837118603464","17.7222821207401","17.7604627771263","17.6642327287803","16.991563305546","17.3016052004937","17.8609992301017",
"Georgia","GEO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","32.7433628318584","33.3333333333333","35.3846153846154","34.0909090909091","33.5714285714286","37.1428571428571","34.3065693430657","35.2112676056338","34.9315068493151","36.1111111111111","31.3333333333333","34.375","23.6595174262735","","","","23.0399379604498","22.2200267843421","21.7996455665956","21.2306172491047","20.9975012824544","20.536409949056","22.7373927038627","24.0854263728821","24.1757682481195","23.7580566049101","21.7144431794284","20.9005637350092","18.9437428243398","18.9263871900367","16.8521098361257","17.9546052192616","19.1723013299152","18.5128579972091","18.6984320781391","19.1524974215412","19.2554972653198","20.2143684251845","19.9177567411221","20.3125586294549","21.1775597588703","21.3680838149971","21.5444672296083",
"Ghana","GHA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","18.6221009549795","18.3794466403162","20.4787234042553","20.3529411764706","19.1404297851074","18.2381584772023","18.28","17.7264653641208","18.5946872322194","18.1330472103004","21.0107893242476","19.215445908673","15.8380363701514","12.0270656628228","12.2811990645596","11.8687575842434","9.16200809627406","6.24746966489688","6.62852237038003","10.5820868491763","16.6766749842588","17.1531483614363","16.3190348525469","16.5658925642792","16.7237975351641","16.7728295270022","16.9642463591578","17.3750880792044","24.8185739004674","24.8991354466859","24.2849955493634","23.5785407498214","25.6678050646903","25.2665356151711","25.4127834089738","25.4039222907651","25.2159797429519","25.2756743481642","25.2099150968066","24.716756265122","25.1254359413042","19.3820947955222","19.4928065701","19.3995645523361","18.5140921293401","18.0149428066597","23.8636600934779","27.1365335859295","34.0898222065997","33.8982025816985","31.1193796572917","27.6932549518649","29.9522173856315","31.1777440322427","31.1077240035902","29.8767542337189","28.2645090589918","31.518830644227",
"Gibraltar","GIB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3754697129115","34.3699977132403","33.4098337282292","33.1919986169991","34.6094366373189","30.5777662801165","26.8754986951233","28.425846872711","25.1256366577326","28.1093289487557","29.6990218891019","28.7900232015202","30.8543956019815","28.8570624298145","31.3822625803305","31.8157611847807","31.3216259976951","31.7238629093912","30.5082263985754","32.0600690515079","34.2753979073856","30.7663999711281","32.9328424286568","32.288728388688","32.3138345023126","32.6143980733091","31.5767628021243","29.6407145536773","29.694167389431","26.324639776056","30.1038471669576","31.6539869263299","33.3410014345666","29.3907987026433","28.3330054426528","28.835169122323","28.8351691223229",
"Gambia, The","GMB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","8.29639012032932","8.34305717619603","8.33819241982507","8.34218916046759","8.21477742083525","8.20960698689956","8.27702702702703","8.2421875","8.29774252593045","8.90756302521008","9.61152999137766","9.55313135855634","10.64453125","11.6461969733695","13.0151875187244","12.4832045201374","9.55221056347126","10.9197423793071","16.6456891126495","13.6469651288469","11.3176726820162","10.8373910814967","9.48880628301518","10.3520288514595","11.0094868914657","15.3600082540112","15.1700344847053","15.2001134942257","14.6255331929646","14.8739294389833","20.7036645851415","15.5743459685956","16.0687098180446","15.5942068592991","14.8226733584981","14.7668246416842","15.8069767662158","14.849025053224","11.4516644496493","11.4940795967501","12.1238923802598","11.8795399698303","11.16205074884","10.211007546291","9.82816623642272","11.5126603208193","11.9583688371148","11.8946963108623","13.214834279827","17.1434530643603","20.9355929614924","17.8927550195818","17.3104257988738","17.2826008332323","16.8536853891411","17.0880534386365","17.2616384830486",
"Guinea-Bissau","GNB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","21.2455008928819","22.0778514475962","22.4622336663519","24.3939026147906","25.4917959084445","25.361683251167","15.5265278311044","22.6390859300374","19.9873606262363","19.862675562457","18.7269085768143","15.918925297019","14.4088556743759","11.4559605098999","14.3712651762337","15.6406087752399","19.8033460165321","12.2941910281837","13.4662809887037","16.3573790519034","17.4179502784626","9.24732288519992","10.3872072987253","9.67251852236136","10.8660773754219","11.4770973782356","10.9053472663264","15.0275925866854","12.4786535303777","12.0846700700074","14.1093889321015","14.2484046530229","16.1566116244247","17.4857427666437","15.5878778374564","14.378578167203","14.0024622980802","13.2001259124908","13.8815641650116","13.3610653606658","13.1417428629181","12.4017920538388","13.5424450868805","14.4247065412081","14.4150495042825","12.2539713386309","12.5535840489187","12.6001704349839","12.6652641313712","13.2629614582098","13.4801601747361","","",
"Equatorial Guinea","GNQ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9149022419933","81.3016985801085","84.3491943279293","75.3247324271881","74.7445614275894","78.0648736926197","77.3115042713314","72.4492577432395","70.1909452181904","59.1005872679086","52.3302543282798","56.8622280929059","57.2950816179221","52.0754100364789","45.4313776860657","51.3209543847478","52.5818152703744",
"Greece","GRC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6146772786065","18.8653933533141","17.9341070000541","18.2005645517973","19.1269514125286","18.7476026086337","19.3327721980439","19.4387223101441","20.5175170632411","20.3440194952788","17.8044902430163","19.9872430001055","17.9983580452168","15.6597780597816","15.3134706116254","14.9012223276549","14.377117800521","14.8047764314799","15.0599468391864","14.1196677812184","14.4993252011836","14.5320185356788","13.7286938837213","13.6284382517849","13.3533527985617","14.9714383254413","15.3123205342193","16.8056904211522",
"Grenada","GRD","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","10.8470749550638","10.5153480173641","11.1990070498427","10.2001519988392","11.6960196087249","13.7217069526074","13.0204536076812","12.4923419912273","12.8475029024482","13.3665220041479","14.1745909679906","14.4188804971622","13.4415579703239","13.3015856636916","15.3237567857892","15.2737436251632","14.8867611428621","15.4583967065918","15.850364847362","15.5565744040166","16.1700953032473","16.6491228755061","17.3663982097167","17.9095188316552","16.5118570725163","16.6171559487198","17.0087138352588","16.7118338408484","22.8478487752929","19.4226500215903","18.8185412969453","17.5549887040486","14.7258701794622","14.709329695351","13.3430366681412","12.3180285968292","13.3978295173335","12.8104378636674","12.3242889833279","12.1551895563471","12.715876749963","13.4331770166911","13.6417603413492","13.0941605347134","14.5479555080553","15.1480599269714",
"Greenland","GRL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6329587285511","15.7106615256395","16.2443320622729","16.7222152612455","16.7841075175753","18.2172094154952","17.9822750464506","18.0842449211536","18.0605185920164","18.911785135448","18.1332272290195","15.6961945959501","17.0467116297327","17.6874070578423","17.0105529266181","18.2130067733894","17.1422282695694","18.3462493864255","16.0613255078918","",
"Guatemala","GTM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","17.0454571913367","17.8334148270655","18.5598142414861","18.6573610679913","19.0636247559534","18.6645850840336","18.8133968158001","18.7635368581354","19.1988549276485","18.7242707171998","18.4936476590142","20.102908386461","20.8825902424016","21.1965465951785","21.5246929700492","21.9869331234848","21.7464982255069","21.2363285959503","20.5041858340691","19.7562637829328","19.6696197610857","20.0904715236111","19.8464241397194","20.1908007843505","20.1050481756504","19.7877597547569","19.5754638267262","20.0092308259127","19.8796257082051","19.6855446033237","19.6615925421153","19.6854390723014","19.974251757491","19.9943682814931","20.1198731851264","19.7911162779183","27.3420734989877","27.1826895247297","27.4424966147734","27.8833550863791","27.5811372404814","28.269045356288","27.8843638206437","28.116816136255","27.5259745150329","27.4918265373292","27.9436212267543","28.1234371173336","22.9529484330494","23.1927165333151","22.7375109396278","22.6144411202747","21.9049097758764","21.426432384342","21.9422574352816","22.3333520354898","22.3425552842911","22.649550528696",
"Guam","GUM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","27.8615490061686","28.1230382925298","31.8073010173549","29.6382343179555","31.6262353998203","31.3931034482759","31.6872427983539","32.518222431225","34.4722524483134","34.8776574408343","35.3435399551904","33.7883354015245","32.7548806941432","29.7456575682382","30.1455954750183","31.7389473684211","32.1186515271543","32.3641860051569","30.8432594462412","30.2013422818792","31.6976127320955","25.7983735628287","25.0345781466113","18.5967302452316","20.5652422991436","20.6666666666667","22.9493098133322","26.0143877405932","25.7612379352643","25.8664100212823","17.3954682692168","20.2124929425653","16.5061839346086","23.5521953859685","24.2222894488753","21.0125627256378","22.609274540493","21.8489282031611","20.8727614415892","19.8989207280821","20.0012299787296","20.0826363267013","19.6492758825796","18.0496168369614","17.1139253470055","16.6691938643683","22.0716791428299","23.6589377907829","24.7390950750695","24.5699983117448","24.9027270750604","26.4538770719167","26.5877498717371","25.6280649781202","24.3921272261287","24.7187387911341","29.382927306177","26.2071926714792","26.2597639752552","28.6892259316288","38.7960801467797","50.3700042568972","",
"High income","HIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2480089582248","26.5033695327932","26.3620973801738","26.5277929949665","25.429725112387","24.7768219634044","24.7774758734265","24.9316524254915","25.132322291196","25.3508824453524","25.1908137817035","25.0262732213681","23.3074281499229","23.8910084377861","24.1314831058639","23.9787189500508","23.7107851434649","23.623046799364","22.7904292589613","22.4119246830247","22.7406241661602","23.0329137743755","22.6043846999893","22.0340591585587","22.4241090181847","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0823834898067","11.3479853036237","10.6365250153969","9.85860238455791","9.17294443444659","8.45767902983093","7.99587055850563","6.89108505436297","7.00210309068239","6.87119744221016","6.83582798711052","6.71717250042648","6.84452438540072","6.94769922906227","7.0675064878175","7.05801657854796","7.47571466772237","7.21876244307908","6.47887850480474","6.25471437479218","6.17058195458318","5.99022465304005","",
"Honduras","HND","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","17.0713540890809","16.6619876473891","17.8465506125081","17.9912237932716","17.8118161925602","17.4284871719257","17.137921629239","18.9098812907541","19.5964749536178","20.0673637674129","20.0553250345781","20.4514363885089","20.4856799804284","21.7534258495028","22.9096181730304","22.4644128113879","20.7715141235725","20.3354303784196","23.5662951841094","24.532661481627","23.6858897235618","22.5221219094921","24.9619172540172","25.0998194316699","27.175427648627","26.559965976716","26.2040025869684","27.9173982226937","27.0702824494982","29.2349900046006","31.3309372392287","29.2344624608522","30.3625468233582","30.7220021753441","31.5413042036894","31.1009637814889","31.0089047275255","30.1958447482195","29.7440199220218","30.7115516796726","29.3809338966492","27.6950607056328","27.2623882644585","27.3716581546558","26.5378388000557","26.2400447570959","26.7848832699915","26.1566692583548","25.9497768626944","26.0219596984677","25.5871307044098","25.8142160143128","26.1135718011836","25.4093197152808","24.510778796214","25.6499709386427","25.8278974975697","26.5389223099615","26.5924587973715","27.0767291297681","25.950158911833","26.5804574601895","26.25433343514",
"Heavily indebted poor countries (HIPC)","HPC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","17.6833984905221","18.5718895436964","19.7506359524485","20.1257693287628","19.4877821356787","19.6918129923799","19.2398465507685","20.0772425932773","20.7709852124114","19.1728177312753","20.7972303254142","20.8164241152793","20.2835810861288","20.3592412802295","20.8861135510026","20.5944357934883","20.5513963027319","20.8580405728034","21.6490290108378","21.3373979760036","21.9948758982727","22.2641245131342","23.1815209134465","23.5180294015519","24.0607190052387","24.1631737600552","24.7028134889669","23.2621310418481","23.6632687747311","24.9071339807398","24.7485945336914","25.6019238242387","24.9561772296009","23.6212549654749","23.506751278528","23.822808400161","26.2228651920393","26.0065563772605","25.2380069124798","25.5398242773078","25.8794139488749",
"Croatia","HRV","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5316763703779","25.501529804821","26.5875974887963","24.9163062482474","24.0176231301738","24.2088530766881","23.8087313934906","22.9129825061693","23.3338145532899","24.1379071725418","23.7668236470465","23.4299275011271","22.986866884736","22.8087048151126","22.6523338368951","21.3602529802235","21.5415939780269","21.1378400319548","20.6247232130184","20.816666710794","20.5957778494906","20.5912671391899","20.2021897376626","19.8570185266726","19.9304009531604","20.7103594744752","19.7874578914953","19.5147230687341",
